date,canton,noopdeliveredTotal,noopdeliveredPer100,administeredTotal,administeredPer100,fullyVaccinatedTotal,fullyVaccinatedPer100,noopreceivedTotal,noopreceivedPer100
2021-01-06,AG,0,0,1183,0.17,5,0,0,0
2021-01-06,AI,0,0,322,1.97,0,0,0,0
2021-01-06,AR,0,0,478,0.86,3,0.01,0,0
2021-01-06,BE,0,0,2,0,0,0,0,0
2021-01-06,BL,0,0,1035,0.35,0,0,0,0
2021-01-06,BS,0,0,3851,1.96,1,0,0,0
2021-01-06,CH,0,0,23072,0.26,32,0,0,0
2021-01-06,CHFL,0,0,23077,0.26,32,0,0,0
2021-01-06,FL,0,0,5,0.01,0,0,0,0
2021-01-06,FR,0,0,1072,0.33,0,0,0,0
2021-01-06,GE,0,0,1219,0.24,0,0,0,0
2021-01-06,GL,0,0,105,0.25,0,0,0,0
2021-01-06,GR,0,0,252,0.13,2,0,0,0
2021-01-06,JU,0,0,296,0.4,0,0,0,0
2021-01-06,LU,0,0,2152,0.51,1,0,0,0
2021-01-06,NE,0,0,476,0.27,0,0,0,0
2021-01-06,NW,0,0,328,0.75,1,0,0,0
2021-01-06,OW,0,0,273,0.71,0,0,0,0
2021-01-06,SG,0,0,249,0.05,1,0,0,0
2021-01-06,SH,0,0,413,0.49,0,0,0,0
2021-01-06,SO,0,0,2025,0.72,0,0,0,0
2021-01-06,SZ,0,0,478,0.29,0,0,0,0
2021-01-06,TG,0,0,575,0.2,0,0,0,0
2021-01-06,TI,0,0,4025,1.14,0,0,0,0
2021-01-06,UR,0,0,94,0.25,0,0,0,0
2021-01-06,VD,0,0,102,0.01,2,0,0,0
2021-01-06,VS,0,0,754,0.21,13,0,0,0
2021-01-06,ZG,0,0,414,0.32,1,0,0,0
2021-01-06,ZH,0,0,899,0.06,2,0,0,0
2021-01-07,AA,0,0,0,NA,0,0,0,0
2021-01-07,AG,0,0,1909,0.27,6,0,0,0
2021-01-07,AI,0,0,358,2.19,0,0,0,0
2021-01-07,AR,0,0,679,1.22,5,0.01,0,0
2021-01-07,BE,0,0,2,0,0,0,0,0
2021-01-07,BL,0,0,1562,0.53,0,0,0,0
2021-01-07,BS,0,0,3851,1.96,1,0,0,0
2021-01-07,CH,0,0,30288,0.35,47,0,0,0
2021-01-07,CHFL,0,0,30294,0.35,47,0,0,0
2021-01-07,FL,0,0,6,0.02,0,0,0,0
2021-01-07,FR,0,0,1139,0.35,0,0,0,0
2021-01-07,GE,0,0,1918,0.38,0,0,0,0
2021-01-07,GL,0,0,274,0.67,0,0,0,0
2021-01-07,GR,0,0,331,0.16,3,0,0,0
2021-01-07,JU,0,0,433,0.59,0,0,0,0
2021-01-07,LU,0,0,2956,0.7,1,0,0,0
2021-01-07,NE,0,0,578,0.33,0,0,0,0
2021-01-07,NW,0,0,429,0.98,1,0,0,0
2021-01-07,OW,0,0,374,0.97,0,0,0,0
2021-01-07,SG,0,0,381,0.07,2,0,0,0
2021-01-07,SH,0,0,912,1.09,0,0,0,0
2021-01-07,SO,0,0,2554,0.91,0,0,0,0
2021-01-07,SZ,0,0,551,0.34,0,0,0,0
2021-01-07,TG,0,0,862,0.3,0,0,0,0
2021-01-07,TI,0,0,4827,1.37,0,0,0,0
2021-01-07,UR,0,0,232,0.63,0,0,0,0
2021-01-07,VD,0,0,203,0.02,2,0,0,0
2021-01-07,VS,0,0,1152,0.33,22,0.01,0,0
2021-01-07,ZG,0,0,519,0.4,1,0,0,0
2021-01-07,ZH,0,0,1302,0.08,3,0,0,0
2021-01-08,AA,0,0,0,NA,0,0,0,0
2021-01-08,AG,0,0,2559,0.36,6,0,0,0
2021-01-08,AI,0,0,397,2.43,0,0,0,0
2021-01-08,AR,0,0,704,1.27,5,0.01,0,0
2021-01-08,BE,0,0,2,0,0,0,0,0
2021-01-08,BL,0,0,1882,0.64,1,0,0,0
2021-01-08,BS,0,0,3851,1.96,1,0,0,0
2021-01-08,CH,0,0,38341,0.44,67,0,0,0
2021-01-08,CHFL,0,0,38347,0.44,67,0,0,0
2021-01-08,FL,0,0,6,0.02,0,0,0,0
2021-01-08,FR,0,0,1256,0.38,0,0,0,0
2021-01-08,GE,0,0,2626,0.52,0,0,0,0
2021-01-08,GL,0,0,342,0.83,0,0,0,0
2021-01-08,GR,0,0,649,0.32,3,0,0,0
2021-01-08,JU,0,0,536,0.73,1,0,0,0
2021-01-08,LU,0,0,4247,1.01,1,0,0,0
2021-01-08,NE,0,0,623,0.35,0,0,0,0
2021-01-08,NW,0,0,557,1.27,2,0,0,0
2021-01-08,OW,0,0,474,1.23,0,0,0,0
2021-01-08,SG,0,0,502,0.1,2,0,0,0
2021-01-08,SH,0,0,1431,1.7,0,0,0,0
2021-01-08,SO,0,0,3056,1.09,0,0,0,0
2021-01-08,SZ,0,0,909,0.56,0,0,0,0
2021-01-08,TG,0,0,1088,0.38,0,0,0,0
2021-01-08,TI,0,0,6290,1.79,0,0,0,0
2021-01-08,UR,0,0,368,0.99,2,0.01,0,0
2021-01-08,VD,0,0,312,0.04,17,0,0,0
2021-01-08,VS,0,0,1311,0.37,22,0.01,0,0
2021-01-08,ZG,0,0,672,0.52,1,0,0,0
2021-01-08,ZH,0,0,1697,0.11,3,0,0,0
2021-01-09,AA,0,0,0,NA,0,0,0,0
2021-01-09,AG,0,0,2777,0.39,8,0,0,0
2021-01-09,AI,0,0,397,2.43,0,0,0,0
2021-01-09,AR,0,0,704,1.27,5,0.01,0,0
2021-01-09,BE,0,0,2,0,0,0,0,0
2021-01-09,BL,0,0,1882,0.64,1,0,0,0
2021-01-09,BS,0,0,3854,1.97,1,0,0,0
2021-01-09,CH,0,0,40490,0.46,72,0,0,0
2021-01-09,CHFL,0,0,40496,0.46,72,0,0,0
2021-01-09,FL,0,0,6,0.02,0,0,0,0
2021-01-09,FR,0,0,1256,0.38,0,0,0,0
2021-01-09,GE,0,0,2626,0.52,0,0,0,0
2021-01-09,GL,0,0,342,0.83,0,0,0,0
2021-01-09,GR,0,0,649,0.32,3,0,0,0
2021-01-09,JU,0,0,536,0.73,1,0,0,0
2021-01-09,LU,0,0,4558,1.08,3,0,0,0
2021-01-09,NE,0,0,623,0.35,0,0,0,0
2021-01-09,NW,0,0,557,1.27,2,0,0,0
2021-01-09,OW,0,0,474,1.23,0,0,0,0
2021-01-09,SG,0,0,502,0.1,2,0,0,0
2021-01-09,SH,0,0,1431,1.7,0,0,0,0
2021-01-09,SO,0,0,3785,1.35,1,0,0,0
2021-01-09,SZ,0,0,910,0.56,0,0,0,0
2021-01-09,TG,0,0,1088,0.38,0,0,0,0
2021-01-09,TI,0,0,6877,1.95,0,0,0,0
2021-01-09,UR,0,0,368,0.99,2,0.01,0,0
2021-01-09,VD,0,0,347,0.04,17,0,0,0
2021-01-09,VS,0,0,1311,0.37,22,0.01,0,0
2021-01-09,ZG,0,0,672,0.52,1,0,0,0
2021-01-09,ZH,0,0,1962,0.13,3,0,0,0
2021-01-10,AA,0,0,0,NA,0,0,0,0
2021-01-10,AG,0,0,2777,0.39,8,0,0,0
2021-01-10,AI,0,0,397,2.43,0,0,0,0
2021-01-10,AR,0,0,704,1.27,5,0.01,0,0
2021-01-10,BE,0,0,3,0,0,0,0,0
2021-01-10,BL,0,0,1882,0.64,1,0,0,0
2021-01-10,BS,0,0,3854,1.97,1,0,0,0
2021-01-10,CH,0,0,40524,0.46,73,0,0,0
2021-01-10,CHFL,0,0,40530,0.46,73,0,0,0
2021-01-10,FL,0,0,6,0.02,0,0,0,0
2021-01-10,FR,0,0,1256,0.38,0,0,0,0
2021-01-10,GE,0,0,2626,0.52,0,0,0,0
2021-01-10,GL,0,0,342,0.83,0,0,0,0
2021-01-10,GR,0,0,649,0.32,3,0,0,0
2021-01-10,JU,0,0,536,0.73,1,0,0,0
2021-01-10,LU,0,0,4558,1.08,3,0,0,0
2021-01-10,NE,0,0,623,0.35,0,0,0,0
2021-01-10,NW,0,0,557,1.27,2,0,0,0
2021-01-10,OW,0,0,474,1.23,0,0,0,0
2021-01-10,SG,0,0,502,0.1,2,0,0,0
2021-01-10,SH,0,0,1431,1.7,0,0,0,0
2021-01-10,SO,0,0,3785,1.35,1,0,0,0
2021-01-10,SZ,0,0,911,0.56,0,0,0,0
2021-01-10,TG,0,0,1088,0.38,0,0,0,0
2021-01-10,TI,0,0,6877,1.95,0,0,0,0
2021-01-10,UR,0,0,368,0.99,2,0.01,0,0
2021-01-10,VD,0,0,377,0.05,17,0,0,0
2021-01-10,VS,0,0,1312,0.37,23,0.01,0,0
2021-01-10,ZG,0,0,672,0.52,1,0,0,0
2021-01-10,ZH,0,0,1963,0.13,3,0,0,0
2021-01-11,AA,0,0,0,NA,0,0,0,0
2021-01-11,AG,0,0,3274,0.47,8,0,0,0
2021-01-11,AI,0,0,438,2.68,0,0,0,0
2021-01-11,AR,0,0,704,1.27,5,0.01,0,0
2021-01-11,BE,0,0,586,0.06,1,0,0,0
2021-01-11,BL,0,0,2445,0.83,1,0,0,0
2021-01-11,BS,0,0,3854,1.97,1,0,0,0
2021-01-11,CH,0,0,47871,0.55,83,0,0,0
2021-01-11,CHFL,0,0,47877,0.55,83,0,0,0
2021-01-11,FL,0,0,6,0.02,0,0,0,0
2021-01-11,FR,0,0,1496,0.45,0,0,0,0
2021-01-11,GE,0,0,3493,0.69,2,0,0,0
2021-01-11,GL,0,0,499,1.21,0,0,0,0
2021-01-11,GR,0,0,964,0.48,3,0,0,0
2021-01-11,JU,0,0,603,0.82,1,0,0,0
2021-01-11,LU,0,0,5179,1.23,3,0,0,0
2021-01-11,NE,0,0,669,0.38,1,0,0,0
2021-01-11,NW,0,0,601,1.37,2,0,0,0
2021-01-11,OW,0,0,484,1.26,0,0,0,0
2021-01-11,SG,0,0,786,0.15,2,0,0,0
2021-01-11,SH,0,0,1598,1.9,0,0,0,0
2021-01-11,SO,0,0,4438,1.58,1,0,0,0
2021-01-11,SZ,0,0,963,0.59,0,0,0,0
2021-01-11,TG,0,0,1092,0.38,0,0,0,0
2021-01-11,TI,0,0,7427,2.11,0,0,0,0
2021-01-11,UR,0,0,481,1.3,2,0.01,0,0
2021-01-11,VD,0,0,968,0.12,23,0,0,0
2021-01-11,VS,0,0,1509,0.43,23,0.01,0,0
2021-01-11,ZG,0,0,780,0.6,1,0,0,0
2021-01-11,ZH,0,0,2540,0.16,3,0,0,0
2021-01-12,AA,0,0,21,NA,0,0,0,0
2021-01-12,AG,0,0,4108,0.58,8,0,0,0
2021-01-12,AI,0,0,527,3.22,0,0,0,0
2021-01-12,AR,0,0,704,1.27,5,0.01,0,0
2021-01-12,BE,0,0,1341,0.13,1,0,0,0
2021-01-12,BL,0,0,3003,1.03,1,0,0,0
2021-01-12,BS,0,0,3854,1.97,1,0,0,0
2021-01-12,CH,0,0,58263,0.67,92,0,0,0
2021-01-12,CHFL,0,0,58274,0.66,92,0,0,0
2021-01-12,FL,0,0,11,0.03,0,0,0,0
2021-01-12,FR,0,0,1821,0.55,0,0,0,0
2021-01-12,GE,0,0,4389,0.86,2,0,0,0
2021-01-12,GL,0,0,646,1.57,0,0,0,0
2021-01-12,GR,0,0,1327,0.66,3,0,0,0
2021-01-12,JU,0,0,657,0.89,1,0,0,0
2021-01-12,LU,0,0,6101,1.45,3,0,0,0
2021-01-12,NE,0,0,779,0.44,1,0,0,0
2021-01-12,NW,0,0,967,2.2,2,0,0,0
2021-01-12,OW,0,0,641,1.67,0,0,0,0
2021-01-12,SG,0,0,1210,0.23,4,0,0,0
2021-01-12,SH,0,0,1812,2.16,1,0,0,0
2021-01-12,SO,0,0,5146,1.84,1,0,0,0
2021-01-12,SZ,0,0,1059,0.65,0,0,0,0
2021-01-12,TG,0,0,1193,0.42,1,0,0,0
2021-01-12,TI,0,0,8356,2.37,0,0,0,0
2021-01-12,UR,0,0,562,1.52,2,0.01,0,0
2021-01-12,VD,0,0,1925,0.23,24,0,0,0
2021-01-12,VS,0,0,2000,0.57,27,0.01,0,0
2021-01-12,ZG,0,0,926,0.71,1,0,0,0
2021-01-12,ZH,0,0,3188,0.2,3,0,0,0
2021-01-13,AA,0,0,21,NA,0,0,0,0
2021-01-13,AG,0,0,4815,0.68,16,0,0,0
2021-01-13,AI,0,0,561,3.43,0,0,0,0
2021-01-13,AR,0,0,704,1.27,5,0.01,0,0
2021-01-13,BE,0,0,2158,0.21,1,0,0,0
2021-01-13,BL,0,0,3717,1.27,3,0,0,0
2021-01-13,BS,0,0,4439,2.26,2,0,0,0
2021-01-13,CH,0,0,69341,0.79,219,0,0,0
2021-01-13,CHFL,0,0,69352,0.79,219,0,0,0
2021-01-13,FL,0,0,11,0.03,0,0,0,0
2021-01-13,FR,0,0,2047,0.62,0,0,0,0
2021-01-13,GE,0,0,5321,1.04,2,0,0,0
2021-01-13,GL,0,0,779,1.89,0,0,0,0
2021-01-13,GR,0,0,1770,0.88,3,0,0,0
2021-01-13,JU,0,0,699,0.95,1,0,0,0
2021-01-13,LU,0,0,6675,1.59,21,0,0,0
2021-01-13,NE,0,0,892,0.51,1,0,0,0
2021-01-13,NW,0,0,1441,3.28,4,0.01,0,0
2021-01-13,OW,0,0,655,1.7,0,0,0,0
2021-01-13,SG,0,0,1688,0.33,4,0,0,0
2021-01-13,SH,0,0,2076,2.47,1,0,0,0
2021-01-13,SO,0,0,5902,2.11,1,0,0,0
2021-01-13,SZ,0,0,1340,0.82,26,0.02,0,0
2021-01-13,TG,0,0,1406,0.49,1,0,0,0
2021-01-13,TI,0,0,8706,2.47,1,0,0,0
2021-01-13,UR,0,0,646,1.74,2,0.01,0,0
2021-01-13,VD,0,0,3098,0.38,25,0,0,0
2021-01-13,VS,0,0,2677,0.76,29,0.01,0,0
2021-01-13,ZG,0,0,1147,0.88,47,0.04,0,0
2021-01-13,ZH,0,0,3961,0.25,23,0,0,0
2021-01-14,AA,0,0,21,NA,0,0,0,0
2021-01-14,AG,0,0,5515,0.78,18,0,0,0
2021-01-14,AI,0,0,567,3.47,0,0,0,0
2021-01-14,AR,0,0,704,1.27,5,0.01,0,0
2021-01-14,BE,0,0,3255,0.31,2,0,0,0
2021-01-14,BL,0,0,4316,1.47,4,0,0,0
2021-01-14,BS,0,0,4917,2.51,2,0,0,0
2021-01-14,CH,0,0,79922,0.91,292,0,0,0
2021-01-14,CHFL,0,0,79933,0.91,292,0,0,0
2021-01-14,FL,0,0,11,0.03,0,0,0,0
2021-01-14,FR,0,0,2291,0.69,0,0,0,0
2021-01-14,GE,0,0,6227,1.22,2,0,0,0
2021-01-14,GL,0,0,833,2.02,0,0,0,0
2021-01-14,GR,0,0,2059,1.02,3,0,0,0
2021-01-14,JU,0,0,747,1.01,1,0,0,0
2021-01-14,LU,0,0,7123,1.69,30,0.01,0,0
2021-01-14,NE,0,0,1002,0.57,1,0,0,0
2021-01-14,NW,0,0,1834,4.18,5,0.01,0,0
2021-01-14,OW,0,0,815,2.12,0,0,0,0
2021-01-14,SG,0,0,2187,0.42,4,0,0,0
2021-01-14,SH,0,0,2272,2.7,1,0,0,0
2021-01-14,SO,0,0,6609,2.36,1,0,0,0
2021-01-14,SZ,0,0,1502,0.92,26,0.02,0,0
2021-01-14,TG,0,0,1666,0.58,2,0,0,0
2021-01-14,TI,0,0,8973,2.55,1,0,0,0
2021-01-14,UR,0,0,737,1.99,2,0.01,0,0
2021-01-14,VD,0,0,4072,0.49,25,0,0,0
2021-01-14,VS,0,0,3648,1.03,35,0.01,0,0
2021-01-14,ZG,0,0,1360,1.05,98,0.08,0,0
2021-01-14,ZH,0,0,4670,0.3,24,0,0,0
2021-01-15,AA,0,0,21,NA,0,0,0,0
2021-01-15,AG,0,0,6060,0.86,20,0,0,0
2021-01-15,AI,0,0,591,3.61,0,0,0,0
2021-01-15,AR,0,0,704,1.27,5,0.01,0,0
2021-01-15,BE,0,0,4434,0.42,2,0,0,0
2021-01-15,BL,0,0,4889,1.67,5,0,0,0
2021-01-15,BS,0,0,6057,3.09,6,0,0,0
2021-01-15,CH,0,0,90688,1.04,354,0,0,0
2021-01-15,CHFL,0,0,90699,1.03,354,0,0,0
2021-01-15,FL,0,0,11,0.03,0,0,0,0
2021-01-15,FR,0,0,2479,0.75,0,0,0,0
2021-01-15,GE,0,0,7146,1.4,2,0,0,0
2021-01-15,GL,0,0,913,2.22,1,0,0,0
2021-01-15,GR,0,0,2545,1.26,3,0,0,0
2021-01-15,JU,0,0,976,1.32,1,0,0,0
2021-01-15,LU,0,0,7762,1.85,35,0.01,0,0
2021-01-15,NE,0,0,1114,0.63,1,0,0,0
2021-01-15,NW,0,0,1967,4.48,5,0.01,0,0
2021-01-15,OW,0,0,815,2.12,0,0,0,0
2021-01-15,SG,0,0,2403,0.46,4,0,0,0
2021-01-15,SH,0,0,2475,2.95,1,0,0,0
2021-01-15,SO,0,0,7053,2.52,1,0,0,0
2021-01-15,SZ,0,0,1770,1.08,27,0.02,0,0
2021-01-15,TG,0,0,1908,0.67,2,0,0,0
2021-01-15,TI,0,0,9179,2.61,1,0,0,0
2021-01-15,UR,0,0,797,2.15,2,0.01,0,0
2021-01-15,VD,0,0,5302,0.64,28,0,0,0
2021-01-15,VS,0,0,4308,1.22,42,0.01,0,0
2021-01-15,ZG,0,0,1640,1.26,130,0.1,0,0
2021-01-15,ZH,0,0,5380,0.34,30,0,0,0
2021-01-16,AA,0,0,21,NA,0,0,0,0
2021-01-16,AG,0,0,6281,0.89,20,0,0,0
2021-01-16,AI,0,0,591,3.61,0,0,0,0
2021-01-16,AR,0,0,704,1.27,5,0.01,0,0
2021-01-16,BE,0,0,4435,0.42,2,0,0,0
2021-01-16,BL,0,0,4890,1.67,5,0,0,0
2021-01-16,BS,0,0,7192,3.67,8,0,0,0
2021-01-16,CH,0,0,95055,1.09,362,0,0,0
2021-01-16,CHFL,0,0,95066,1.08,362,0,0,0
2021-01-16,FL,0,0,11,0.03,0,0,0,0
2021-01-16,FR,0,0,2563,0.78,0,0,0,0
2021-01-16,GE,0,0,7146,1.4,2,0,0,0
2021-01-16,GL,0,0,913,2.22,1,0,0,0
2021-01-16,GR,0,0,2545,1.26,3,0,0,0
2021-01-16,JU,0,0,976,1.32,1,0,0,0
2021-01-16,LU,0,0,8330,1.98,35,0.01,0,0
2021-01-16,NE,0,0,1114,0.63,1,0,0,0
2021-01-16,NW,0,0,1967,4.48,5,0.01,0,0
2021-01-16,OW,0,0,815,2.12,0,0,0,0
2021-01-16,SG,0,0,2674,0.51,4,0,0,0
2021-01-16,SH,0,0,2475,2.95,1,0,0,0
2021-01-16,SO,0,0,7901,2.82,1,0,0,0
2021-01-16,SZ,0,0,1770,1.08,27,0.02,0,0
2021-01-16,TG,0,0,1908,0.67,2,0,0,0
2021-01-16,TI,0,0,9369,2.66,1,0,0,0
2021-01-16,UR,0,0,797,2.15,2,0.01,0,0
2021-01-16,VD,0,0,5502,0.67,30,0,0,0
2021-01-16,VS,0,0,4504,1.28,44,0.01,0,0
2021-01-16,ZG,0,0,1888,1.45,131,0.1,0,0
2021-01-16,ZH,0,0,5784,0.37,31,0,0,0
2021-01-17,AA,0,0,21,NA,0,0,0,0
2021-01-17,AG,0,0,6283,0.89,22,0,0,0
2021-01-17,AI,0,0,591,3.61,0,0,0,0
2021-01-17,AR,0,0,704,1.27,5,0.01,0,0
2021-01-17,BE,0,0,4436,0.42,2,0,0,0
2021-01-17,BL,0,0,4890,1.67,5,0,0,0
2021-01-17,BS,0,0,7192,3.67,8,0,0,0
2021-01-17,CH,0,0,95720,1.1,365,0,0,0
2021-01-17,CHFL,0,0,95731,1.09,365,0,0,0
2021-01-17,FL,0,0,11,0.03,0,0,0,0
2021-01-17,FR,0,0,2563,0.78,0,0,0,0
2021-01-17,GE,0,0,7146,1.4,2,0,0,0
2021-01-17,GL,0,0,913,2.22,1,0,0,0
2021-01-17,GR,0,0,2545,1.26,3,0,0,0
2021-01-17,JU,0,0,976,1.32,1,0,0,0
2021-01-17,LU,0,0,8330,1.98,35,0.01,0,0
2021-01-17,NE,0,0,1115,0.63,1,0,0,0
2021-01-17,NW,0,0,1967,4.48,5,0.01,0,0
2021-01-17,OW,0,0,815,2.12,0,0,0,0
2021-01-17,SG,0,0,2675,0.52,4,0,0,0
2021-01-17,SH,0,0,2475,2.95,1,0,0,0
2021-01-17,SO,0,0,7901,2.82,1,0,0,0
2021-01-17,SZ,0,0,1770,1.08,27,0.02,0,0
2021-01-17,TG,0,0,1908,0.67,2,0,0,0
2021-01-17,TI,0,0,9566,2.72,1,0,0,0
2021-01-17,UR,0,0,797,2.15,2,0.01,0,0
2021-01-17,VD,0,0,5712,0.69,31,0,0,0
2021-01-17,VS,0,0,4507,1.28,44,0.01,0,0
2021-01-17,ZG,0,0,2138,1.65,131,0.1,0,0
2021-01-17,ZH,0,0,5784,0.37,31,0,0,0
2021-01-18,AA,0,0,21,NA,0,0,0,0
2021-01-18,AG,0,0,7140,1.02,24,0,0,0
2021-01-18,AI,0,0,641,3.92,0,0,0,0
2021-01-18,AR,0,0,927,1.67,7,0.01,0,0
2021-01-18,BE,0,0,6125,0.58,3,0,0,0
2021-01-18,BL,0,0,5609,1.92,10,0,0,0
2021-01-18,BS,0,0,7998,4.08,636,0.32,0,0
2021-01-18,CH,0,0,107946,1.24,1125,0.01,0,0
2021-01-18,CHFL,0,0,108062,1.23,1125,0.01,0,0
2021-01-18,FL,0,0,116,0.3,0,0,0,0
2021-01-18,FR,0,0,2999,0.91,0,0,0,0
2021-01-18,GE,0,0,7940,1.56,2,0,0,0
2021-01-18,GL,0,0,989,2.4,1,0,0,0
2021-01-18,GR,0,0,3066,1.52,4,0,0,0
2021-01-18,JU,0,0,1058,1.43,2,0,0,0
2021-01-18,LU,0,0,8413,2,41,0.01,0,0
2021-01-18,NE,0,0,1309,0.74,1,0,0,0
2021-01-18,NW,0,0,2005,4.57,8,0.02,0,0
2021-01-18,OW,0,0,815,2.12,0,0,0,0
2021-01-18,SG,0,0,3109,0.6,4,0,0,0
2021-01-18,SH,0,0,2692,3.2,2,0,0,0
2021-01-18,SO,0,0,8645,3.08,1,0,0,0
2021-01-18,SZ,0,0,2161,1.32,124,0.08,0,0
2021-01-18,TG,0,0,2179,0.76,2,0,0,0
2021-01-18,TI,0,0,9761,2.77,1,0,0,0
2021-01-18,UR,0,0,863,2.33,3,0.01,0,0
2021-01-18,VD,0,0,7342,0.89,33,0,0,0
2021-01-18,VS,0,0,4820,1.36,49,0.01,0,0
2021-01-18,ZG,0,0,2523,1.94,134,0.1,0,0
2021-01-18,ZH,0,0,6796,0.43,33,0,0,0
2021-01-19,AA,0,0,21,NA,0,0,0,0
2021-01-19,AG,0,0,8020,1.14,29,0,0,0
2021-01-19,AI,0,0,773,4.72,0,0,0,0
2021-01-19,AR,0,0,1268,2.28,7,0.01,0,0
2021-01-19,BE,0,0,7921,0.76,5,0,0,0
2021-01-19,BL,0,0,6320,2.16,11,0,0,0
2021-01-19,BS,0,0,9773,4.99,1274,0.65,0,0
2021-01-19,CH,0,0,125234,1.43,1835,0.02,0,0
2021-01-19,CHFL,0,0,125425,1.43,1835,0.02,0,0
2021-01-19,FL,0,0,191,0.49,0,0,0,0
2021-01-19,FR,0,0,3540,1.07,1,0,0,0
2021-01-19,GE,0,0,8864,1.74,13,0,0,0
2021-01-19,GL,0,0,1091,2.65,1,0,0,0
2021-01-19,GR,0,0,3431,1.7,4,0,0,0
2021-01-19,JU,0,0,1264,1.71,2,0,0,0
2021-01-19,LU,0,0,8774,2.09,42,0.01,0,0
2021-01-19,NE,0,0,1583,0.9,1,0,0,0
2021-01-19,NW,0,0,2072,4.72,8,0.02,0,0
2021-01-19,OW,0,0,827,2.15,0,0,0,0
2021-01-19,SG,0,0,4071,0.78,5,0,0,0
2021-01-19,SH,0,0,2947,3.51,2,0,0,0
2021-01-19,SO,0,0,9510,3.39,1,0,0,0
2021-01-19,SZ,0,0,2428,1.48,157,0.1,0,0
2021-01-19,TG,0,0,2492,0.87,2,0,0,0
2021-01-19,TI,0,0,9952,2.83,1,0,0,0
2021-01-19,UR,0,0,966,2.61,4,0.01,0,0
2021-01-19,VD,0,0,9069,1.1,33,0,0,0
2021-01-19,VS,0,0,5734,1.62,54,0.02,0,0
2021-01-19,ZG,0,0,3225,2.48,139,0.11,0,0
2021-01-19,ZH,0,0,9298,0.59,39,0,0,0
2021-01-20,AA,0,0,21,NA,0,0,0,0
2021-01-20,AG,0,0,9381,1.33,38,0.01,0,0
2021-01-20,AI,0,0,845,5.17,0,0,0,0
2021-01-20,AR,0,0,1609,2.89,7,0.01,0,0
2021-01-20,BE,0,0,9977,0.95,6,0,0,0
2021-01-20,BL,0,0,7040,2.4,17,0.01,0,0
2021-01-20,BS,0,0,10864,5.54,2145,1.09,0,0
2021-01-20,CH,0,0,145676,1.67,2752,0.03,0,0
2021-01-20,CHFL,0,0,145923,1.66,2752,0.03,0,0
2021-01-20,FL,0,0,247,0.63,0,0,0,0
2021-01-20,FR,0,0,4152,1.26,2,0,0,0
2021-01-20,GE,0,0,9784,1.92,13,0,0,0
2021-01-20,GL,0,0,1250,3.03,1,0,0,0
2021-01-20,GR,0,0,3789,1.88,5,0,0,0
2021-01-20,JU,0,0,1580,2.14,2,0,0,0
2021-01-20,LU,0,0,9395,2.24,44,0.01,0,0
2021-01-20,NE,0,0,1916,1.09,1,0,0,0
2021-01-20,NW,0,0,2126,4.84,9,0.02,0,0
2021-01-20,OW,0,0,880,2.29,0,0,0,0
2021-01-20,SG,0,0,4993,0.96,8,0,0,0
2021-01-20,SH,0,0,3198,3.81,2,0,0,0
2021-01-20,SO,0,0,10045,3.58,1,0,0,0
2021-01-20,SZ,0,0,2812,1.72,159,0.1,0,0
2021-01-20,TG,0,0,2985,1.04,2,0,0,0
2021-01-20,TI,0,0,10162,2.89,2,0,0,0
2021-01-20,UR,0,0,1031,2.78,4,0.01,0,0
2021-01-20,VD,0,0,11131,1.35,38,0,0,0
2021-01-20,VS,0,0,6463,1.83,60,0.02,0,0
2021-01-20,ZG,0,0,4060,3.13,144,0.11,0,0
2021-01-20,ZH,0,0,14187,0.91,42,0,0,0
2021-01-21,AA,0,0,21,NA,0,0,0,0
2021-01-21,AG,0,0,11140,1.58,122,0.02,0,0
2021-01-21,AI,0,0,887,5.42,0,0,0,0
2021-01-21,AR,0,0,1995,3.59,8,0.01,0,0
2021-01-21,BE,0,0,12208,1.17,7,0,0,0
2021-01-21,BL,0,0,7734,2.64,19,0.01,0,0
2021-01-21,BS,0,0,11019,5.62,2147,1.1,0,0
2021-01-21,CH,0,0,168839,1.93,3333,0.04,0,0
2021-01-21,CHFL,0,0,169152,1.93,3333,0.04,0,0
2021-01-21,FL,0,0,313,0.8,0,0,0,0
2021-01-21,FR,0,0,4910,1.49,3,0,0,0
2021-01-21,GE,0,0,10869,2.13,13,0,0,0
2021-01-21,GL,0,0,1318,3.2,1,0,0,0
2021-01-21,GR,0,0,4077,2.02,5,0,0,0
2021-01-21,JU,0,0,1890,2.56,2,0,0,0
2021-01-21,LU,0,0,10384,2.47,66,0.02,0,0
2021-01-21,NE,0,0,2320,1.32,3,0,0,0
2021-01-21,NW,0,0,2328,5.3,108,0.25,0,0
2021-01-21,OW,0,0,1215,3.16,2,0.01,0,0
2021-01-21,SG,0,0,5901,1.14,9,0,0,0
2021-01-21,SH,0,0,3537,4.21,4,0,0,0
2021-01-21,SO,0,0,10721,3.83,139,0.05,0,0
2021-01-21,SZ,0,0,3115,1.9,217,0.13,0,0
2021-01-21,TG,0,0,3564,1.25,54,0.02,0,0
2021-01-21,TI,0,0,10507,2.98,2,0,0,0
2021-01-21,UR,0,0,1141,3.08,5,0.01,0,0
2021-01-21,VD,0,0,13445,1.63,52,0.01,0,0
